ID	技能名字	技能描述	CD时间	技能片特效	技能片缩放比例	技能范围	技能基准点	阵营选择	半径	角度	高度	宽度	身后距离	值条件(条件)	百分比条件(条件)	几率(条件)	值(条件)	百分比(条件)	延迟时间	间隔时间	总时间	效果选择	作用属性	效果状态	百分比	基础伤害	基础秒数	技能伤害类型	延时类型	效果描述	技能声效	参数1	参数2	参数3	参数4	空行
102065	聖•怒火中燒	攻擊敵軍所有武將造成110%基礎傷害	12	Ani_daoguang		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.1		0	1			sound/skilleffect/dao/dao1.wav					
103065	皇•怒火中燒	攻擊敵軍所有武將造成120%基礎傷害	12	Ani_daoguang		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.2		0	1			sound/skilleffect/dao/dao1.wav					
100066	劍斥諸鬼	攻擊血量最低的敵方武將，造成180%基礎傷害	12	Ani_duodaoguang		23	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.8		6	1			sound/skilleffect/dao/dao1.wav					
101066	鬼•劍斥諸鬼	攻擊血量最低的敵方武將，造成200%基礎傷害	12	Ani_duodaoguang		23	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	2		8	1			sound/skilleffect/dao/dao1.wav					
102066	聖•劍斥諸鬼	攻擊血量最低的敵方武將，造成220%基礎傷害	12	Ani_duodaoguang		23	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	2.2		8	1			sound/skilleffect/dao/dao1.wav					
103066	皇•劍斥諸鬼	攻擊血量最低的敵方武將，造成240%基礎傷害	12	Ani_duodaoguang		23	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	2.4		10	1			sound/skilleffect/dao/dao1.wav					
100067	修羅之道	減少自身所受60%傷害，生命每秒減少2%，持續時間與武力有關	12	Ani_purpleLight		9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	4	0	6	0.6		0	0	2	8	sound/skilleffect/dun/dunpai1.wav					
101067	鬼•修羅之道	減少自身所受65%傷害，生命每秒減少2%，持續時間與武力有關	12	Ani_purpleLight		9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	4	0	6	0.65		0	0	2	8	sound/skilleffect/dun/dunpai1.wav					
102067	聖•修羅之道	減少自身所受70%傷害，生命每秒減少2%，持續時間與武力有關	12	Ani_purpleLight		9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	4	0	6	0.7		0	0	2	8	sound/skilleffect/dun/dunpai1.wav					
103067	皇•修羅之道	減少自身所受75%傷害，生命每秒減少2%，持續時間與武力有關	12	Ani_purpleLight		9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	4	0	6	0.75		0	0	2	8	sound/skilleffect/dun/dunpai1.wav					
110067	修羅之道	減少自身所受60%傷害，生命每秒減少2%，持續時間與武力有關	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	60	0	1	9	0	-0.02		0	0	2	8	sound/skilleffect/dun/dunpai1.wav					
111067	鬼•修羅之道	減少自身所受65%傷害，生命每秒減少2%，持續時間與武力有關	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	60	0	1	9	0	-0.02		0	0	2	8	sound/skilleffect/dun/dunpai1.wav					
112067	聖•修羅之道	減少自身所受70%傷害，生命每秒減少2%，持續時間與武力有關	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	60	0	1	9	0	-0.02		0	0	2	8	sound/skilleffect/dun/dunpai1.wav					
113067	皇•修羅之道	減少自身所受75%傷害，生命每秒減少2%，持續時間與武力有關	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	60	0	1	9	0	-0.02		0	0	2	8	sound/skilleffect/dun/dunpai1.wav					
200068	飛揚跋扈	敵方智力最高的武將降低30%法術，持續時間與智力有關	12	suijing_plist		14	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	-0.3	0	6	0	3	9	sound/skilleffect/jianyi/jianyi.wav					
201068	鬼•飛揚跋扈	敵方智力最高的武將降低40%法術，持續時間與智力有關	12	suijing_plist		14	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	-0.4	0	7	0	3	9	sound/skilleffect/jianyi/jianyi.wav					
202068	聖•飛揚跋扈	敵方智力最高的武將降低50%法術，持續時間與智力有關	12	suijing_plist		14	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	-0.5	0	8	0	3	9	sound/skilleffect/jianyi/jianyi.wav					
203068	皇•飛揚跋扈	敵方智力最高的武將降低60%法術，持續時間與智力有關	12	suijing_plist		14	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	-0.6	0	10	0	3	9	sound/skilleffect/jianyi/jianyi.wav					
100069	以命相搏	攻擊血量最高的敵將，造成自己當前損失血量65%傷害	12	Ani_phoenix		13	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	2	0	0.65		0	8			sound/skilleffect/dao/dao1.wav					
101069	鬼•以命相搏	攻擊血量最高的敵將，造成自己當前損失血量70%傷害	12	Ani_phoenix		13	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	2	0	0.7		0	8			sound/skilleffect/dao/dao1.wav					
102069	聖•以命相搏	攻擊血量最高的敵將，造成自己當前損失血量75%傷害	12	Ani_phoenix		13	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	2	0	0.75		0	8			sound/skilleffect/dao/dao1.wav					
103069	皇•以命相搏	攻擊血量最高的敵將，造成自己當前損失血量80%傷害	12	Ani_phoenix		13	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	2	0	0.8		0	8			sound/skilleffect/dao/dao1.wav					
300070	以和為貴	敵方全軍的法術防禦減少50%，持續時間與智力有關	12	suijing_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	5	0	-0.5	0	6	0	3	10	sound/skilleffect/jianyi/jianyi.wav					
301070	鬼•以和為貴	敵方全軍的法術防禦減少55%，持續時間與智力有關	12	suijing_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	5	0	-0.55	0	8	0	3	10	sound/skilleffect/jianyi/jianyi.wav					
302070	聖•以和為貴	敵方全軍的法術防禦減少60%，持續時間與智力有關	12	suijing_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	5	0	-0.6	0	10	0	3	10	sound/skilleffect/jianyi/jianyi.wav					
303070	皇•以和為貴	敵方全軍的法術防禦減少65%，持續時間與智力有關	12	suijing_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	5	0	-0.65	0	12	0	3	10	sound/skilleffect/jianyi/jianyi.wav					
300071	勾魂出竅	敵方武將攻擊減30%，持續時間與智力有關	12	suijing_plist		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	-0.3	0	7	0	3	2	sound/skilleffect/jianyi/jianyi.wav					
301071	鬼•勾魂出竅	敵方武將攻擊減35%，持續時間與智力有關	12	suijing_plist		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	-0.35	0	9	0	3	2	sound/skilleffect/jianyi/jianyi.wav					
302071	聖•勾魂出竅	敵方武將攻擊減40%，持續時間與智力有關	12	suijing_plist		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	-0.4	0	11	0	3	2	sound/skilleffect/jianyi/jianyi.wav					
303071	皇•勾魂出竅	敵方武將攻擊減45%，持續時間與智力有關	12	suijing_plist		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	-0.45	0	13	0	3	2	sound/skilleffect/jianyi/jianyi.wav					
200072	散魂飛矢	敵方全軍的法術減少40%，持續時間與智力有關	12	suijing_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	-0.4	0	6	0	3	4	sound/skilleffect/jianyi/jianyi.wav					
201072	鬼•散魂飛矢	敵方全軍的法術減少45%，持續時間與智力有關	12	suijing_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	-0.45	0	8	0	3	4	sound/skilleffect/jianyi/jianyi.wav					
202072	聖•散魂飛矢	敵方全軍的法術減少50%，持續時間與智力有關	12	suijing_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	-0.5	0	10	0	3	4	sound/skilleffect/jianyi/jianyi.wav					
203072	皇•散魂飛矢	敵方全軍的法術減少55%，持續時間與智力有關	12	suijing_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	-0.55	0	12	0	3	4	sound/skilleffect/jianyi/jianyi.wav					
100073	無影削魂	斬殺敵方血量最低的敵人，雙方武力差值越大傷害越高	12	Ani_Lightning		23	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	0		6	4			sound/skilleffect/dao/dao1.wav					
101073	鬼•無影削魂	斬殺敵方血量最低的敵人，雙方武力差值越大傷害越高	12	Ani_Lightning		23	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	0		8	4			sound/skilleffect/dao/dao1.wav					
102073	聖•無影削魂	斬殺敵方血量最低的敵人，雙方武力差值越大傷害越高	12	Ani_Lightning		23	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	0		8	4			sound/skilleffect/dao/dao1.wav					
103073	皇•無影削魂	斬殺敵方血量最低的敵人，雙方武力差值越大傷害越高	12	Ani_Lightning		23	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	0		10	4			sound/skilleffect/dao/dao1.wav					
100074	仁政天下	增加蜀國武將50%攻擊和法術，並減少20%所受傷害，持續8秒	12	huangguang_plist		36	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	1	0	0.5		6	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
101074	鬼•仁政天下	增加蜀國武將50%攻擊和法術，並減少30%所受傷害，持續8秒	12	huangguang_plist		36	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	1	0	0.55		8	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
102074	聖•仁政天下	增加蜀國武將60%攻擊和法術，並減少20%所受傷害，持續8秒	12	huangguang_plist		36	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	1	0	0.6		10	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
103074	皇•仁政天下	增加蜀國武將65%攻擊和法術，並減少30%所受傷害，持續8秒	12	huangguang_plist		36	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	1	0	0.65		12	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
110074	仁政天下	增加蜀國武將50%攻擊和法術，並減少20%所受傷害，持續8秒	12			36	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	4	0	0.5		6	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
111074	鬼•仁政天下	增加蜀國武將50%攻擊和法術，並減少30%所受傷害，持續8秒	12			36	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	4	0	0.55		8	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
112074	聖•仁政天下	增加蜀國武將60%攻擊和法術，並減少20%所受傷害，持續8秒	12			36	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	4	0	0.6		10	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
113074	皇•仁政天下	增加蜀國武將65%攻擊和法術，並減少30%所受傷害，持續8秒	12			36	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	4	0	0.65		12	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
120074	仁政天下	增加蜀國武將50%攻擊和法術，並減少20%所受傷害，持續8秒	12			36	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4		6	0.2				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
121074	鬼•仁政天下	增加蜀國武將50%攻擊和法術，並減少30%所受傷害，持續8秒	12			36	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4		6	0.2				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
122074	聖•仁政天下	增加蜀國武將60%攻擊和法術，並減少20%所受傷害，持續8秒	12			36	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4		6	0.2				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
123074	皇•仁政天下	增加蜀國武將65%攻擊和法術，並減少30%所受傷害，持續8秒	12			36	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4		6	0.3				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
100075	飲血烈刃	攻擊敵方武力最高的敵人，造成210%基礎傷害加上雙方武力比值倍數傷害，並減少70%所受傷害，持續3秒	12	Ani_Lightning		19	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	2.1		6	4			sound/skilleffect/dao/dao1.wav					
101075	鬼•飲血烈刃	攻擊敵方武力最高的敵人，造成230%基礎傷害加上雙方武力比值倍數傷害，並減少70%所受傷害，持續4秒	12	Ani_Lightning		19	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	2.3		8	4			sound/skilleffect/dao/dao1.wav					
102075	聖•飲血烈刃	攻擊敵方武力最高的敵人，造成250%基礎傷害加上雙方武力比值倍數傷害，並減少70%所受傷害，持續5秒	12	Ani_Lightning		19	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	2.5		8	4			sound/skilleffect/dao/dao1.wav					
103075	皇•飲血烈刃	攻擊敵方武力最高的敵人，造成270%基礎傷害加上雙方武力比值倍數傷害，並減少70%所受傷害，持續6秒	12	Ani_Lightning		19	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	2.7		10	4			sound/skilleffect/dao/dao1.wav					
110075	飲血烈刃	攻擊敵方武力最高的敵人，造成210%基礎傷害加上雙方武力比值倍數傷害，並減少70%所受傷害，持續3秒	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	180	180	4	0	6	0.7		0	0	1	8	sound/skilleffect/dao/dao1.wav					
111075	鬼•飲血烈刃	攻擊敵方武力最高的敵人，造成230%基礎傷害加上雙方武力比值倍數傷害，並減少70%所受傷害，持續4秒	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	240	240	4	0	6	0.7		0	0	1	8	sound/skilleffect/dao/dao1.wav					
112075	聖•飲血烈刃	攻擊敵方武力最高的敵人，造成250%基礎傷害加上雙方武力比值倍數傷害，並減少70%所受傷害，持續5秒	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	300	300	4	0	6	0.7		0	0	1	8	sound/skilleffect/dao/dao1.wav					
113075	皇•飲血烈刃	攻擊敵方武力最高的敵人，造成270%基礎傷害加上雙方武力比值倍數傷害，並減少70%所受傷害，持續6秒	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	360	360	4	0	6	0.7		0	0	1	8	sound/skilleffect/dao/dao1.wav					
100076	金蛇耀日	對敵方士兵，造成110%攻擊傷害，每次釋放技能後將提升自己8%攻擊力，持續到戰鬥結束	12	Ani_daoguang		8	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.1		0	3			sound/skilleffect/dao/dao1.wav					
101076	鬼•金蛇耀日	對敵方士兵，造成120%攻擊傷害，每次釋放技能後將提升自己8%攻擊力，持續到戰鬥結束	12	Ani_daoguang		8	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.2		0	3			sound/skilleffect/dao/dao1.wav					
102076	聖•金蛇耀日	對敵方士兵，造成130%攻擊傷害，每次釋放技能後將提升自己8%攻擊力，持續到戰鬥結束！	12	Ani_daoguang		8	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.3		0	3			sound/skilleffect/dao/dao1.wav					
103076	皇•金蛇耀日	對敵方士兵，造成140%攻擊傷害，每次釋放技能後將提升自己8%攻擊力，持續到戰鬥結束！	12	Ani_daoguang		8	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.4		0	3			sound/skilleffect/dao/dao1.wav					
110076	金蛇耀日	對敵方士兵，造成110%攻擊傷害，每次釋放技能後將提升自己8%攻擊力，持續到戰鬥結束	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1		0.08					1						
111076	鬼•金蛇耀日	對敵方士兵，造成120%攻擊傷害，每次釋放技能後將提升自己8%攻擊力，持續到戰鬥結束	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1		0.08					1						
112076	聖•金蛇耀日	對敵方士兵，造成130%攻擊傷害，每次釋放技能後將提升自己8%攻擊力，持續到戰鬥結束！	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1		0.08					1						
113076	皇•金蛇耀日	對敵方士兵，造成140%攻擊傷害，每次釋放技能後將提升自己8%攻擊力，持續到戰鬥結束！	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1		0.08					1						
100077	一騎當先	攻擊長方形範圍內敵人，造成100%攻擊傷害！	12	Ani_Lightning		3	1	2	0	0	2600	400	50	0	0	1	0	0	1	0	0	6	0	0	1		0	3			sound/skilleffect/dao/dao1.wav					
101077	鬼•一騎當先	攻擊長方形範圍內敵人，造成105%攻擊傷害	12	Ani_Lightning		3	1	2	0	0	2600	400	50	0	0	1	0	0	1	0	0	6	0	0	1.05		0	3			sound/skilleffect/dao/dao1.wav					
102077	聖•一騎當先	攻擊長方形範圍內敵人，造成110%攻擊傷害	12	Ani_Lightning		3	1	2	0	0	2600	400	50	0	0	1	0	0	1	0	0	6	0	0	1.1		0	3			sound/skilleffect/dao/dao1.wav					
103077	皇•一騎當先	攻擊長方形範圍內敵人，造成115%攻擊傷害	12	Ani_Lightning		3	1	2	0	0	2600	400	50	0	0	1	0	0	1	0	0	6	0	0	1.15		0	3			sound/skilleffect/dao/dao1.wav					
100078	無雙龍膽	對自己周圍小範圍敵人造成100%基礎傷害並降低敵人10%法術強度，持續2秒	12	Ani_daoguang		1	1	2	170	0	0	0	0	0	0	1	0	0	1	0	0	6			1		6	1			sound/skilleffect/zhenyi/zengyi.wav					
101078	鬼•無雙龍膽	對自己周圍小範圍敵人造成105%基礎傷害並降低敵人10%法術強度，持續2秒	12	Ani_daoguang		1	1	2	170	0	0	0	0	0	0	1	0	0	1	0	0	6			1.05		8	1			sound/skilleffect/zhenyi/zengyi.wav					
102078	聖•無雙龍膽	對自己周圍小範圍敵人造成110%基礎傷害並降低敵人10%法術強度，持續2秒	12	Ani_daoguang		1	1	2	170	0	0	0	0	0	0	1	0	0	1	0	0	6			1.1		10	1			sound/skilleffect/zhenyi/zengyi.wav					
103078	皇•無雙龍膽	對自己周圍小範圍敵人造成115%基礎傷害並降低敵人10%法術強度，持續2秒	12	Ani_daoguang		1	1	2	170	0	0	0	0	0	0	1	0	0	1	0	0	6			1.15		12	1			sound/skilleffect/zhenyi/zengyi.wav					
110078	無雙龍膽	對自己周圍小範圍敵人造成100%基礎傷害並降低敵人10%法術強度，持續2秒	12			1	1	2	170	0	0	0	0	0	0	1	0	0	1	120	120	2	4		-0.1			0	1	9	sound/skilleffect/dao/dao1.wav					
111078	鬼•無雙龍膽	對自己周圍小範圍敵人造成105%基礎傷害並降低敵人10%法術強度，持續2秒	12			1	1	2	170	0	0	0	0	0	0	1	0	0	1	120	120	2	4		-0.1			0	1	9	sound/skilleffect/dao/dao1.wav					
112078	聖•無雙龍膽	對自己周圍小範圍敵人造成110%基礎傷害並降低敵人10%法術強度，持續2秒	12			1	1	2	170	0	0	0	0	0	0	1	0	0	1	120	120	2	4		-0.1			0	1	9	sound/skilleffect/dao/dao1.wav					
113078	皇•無雙龍膽	對自己周圍小範圍敵人造成115%基礎傷害並降低敵人10%法術強度，持續2秒	12			1	1	2	170	0	0	0	0	0	0	1	0	0	1	120	120	2	4		-0.1			0	1	9	sound/skilleffect/dao/dao1.wav					
300079	奇門遁甲	敵方全軍的攻擊和法術減55%，持續時間與智力有關	12	bagua_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	-0.55	0	7	0	3	2,9	sound/skilleffect/jianyi/jianyi.wav					
301079	鬼•奇門遁甲	敵方全軍的攻擊和法術減60%，持續時間與智力有關	12	bagua_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	-0.6	0	9	0	3	2,9	sound/skilleffect/jianyi/jianyi.wav					
302079	聖•奇門遁甲	敵方全軍的攻擊和法術減65%，持續時間與智力有關	12	bagua_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	-0.65	0	11	0	3	2,9	sound/skilleffect/jianyi/jianyi.wav					
303079	皇•奇門遁甲	敵方全軍的攻擊和法術減70%，持續時間與智力有關	12	bagua_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	-0.7	0	13	0	3	2,9	sound/skilleffect/jianyi/jianyi.wav					
310079	奇門遁甲	敵方全軍的攻擊和法術減55%，持續時間與智力有關	12			4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	-0.55	0	7	0	3	2,9	sound/skilleffect/jianyi/jianyi.wav					
311079	鬼•奇門遁甲	敵方全軍的攻擊和法術減60%，持續時間與智力有關	12			4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	-0.6	0	9	0	3	2,9	sound/skilleffect/jianyi/jianyi.wav					
312079	聖•奇門遁甲	敵方全軍的攻擊和法術減65%，持續時間與智力有關	12			4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	-0.65	0	11	0	3	2,9	sound/skilleffect/jianyi/jianyi.wav					
313079	皇•奇門遁甲	敵方全軍的攻擊和法術減70%，持續時間與智力有關	12			4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	-0.7	0	13	0	3	2,9	sound/skilleffect/jianyi/jianyi.wav					
300080	狐舞魅惑	對自己周圍內的敵人發動3次落雷，每次落雷造成30%法術傷害	12	Ani_dian		1	1	2	300	0	0	0	0	0	0	1	0	0	1	60	180	6	0	0	0.35	0	7	2			sound/skilleffect/lei/lei1.wav					
301080	鬼•狐舞魅惑	對自己周圍內的敵人發動3次落雷，每次落雷造成35%法術傷害	12	Ani_dian		1	1	2	300	0	0	0	0	0	0	1	0	0	1	60	180	6	0	0	0.4	0	9	2			sound/skilleffect/lei/lei1.wav					
302080	聖•狐舞魅惑	對自己周圍內的敵人發動3次落雷，每次落雷造成40%法術傷害	12	Ani_dian		1	1	2	300	0	0	0	0	0	0	1	0	0	1	60	180	6	0	0	0.45	0	11	2			sound/skilleffect/lei/lei1.wav					
303080	皇•狐舞魅惑	對自己周圍內的敵人發動3次落雷，每次落雷造成45%法術傷害	12	Ani_dian		1	1	2	300	0	0	0	0	0	0	1	0	0	1	60	180	6	0	0	0.5	0	13	2			sound/skilleffect/lei/lei1.wav					
200081	麒麟吐珠	對敵方全體造成80%基礎傷害	12	Ani_daoguang		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	0.8	0	0	1			sound/skilleffect/dao/dao1.wav					
201081	鬼•麒麟吐珠	對敵方全體造成85%基礎傷害	12	Ani_daoguang		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	0.85	0	0	1			sound/skilleffect/dao/dao1.wav					
202081	聖•麒麟吐珠	對敵方全體造成90%基礎傷害	12	Ani_daoguang		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	0.9	0	0	1			sound/skilleffect/dao/dao1.wav					
203081	皇•麒麟吐珠	對敵方全體造成95%基礎傷害	12	Ani_daoguang		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	0.95	0	0	1			sound/skilleffect/dao/dao1.wav					
200082	奇門遁甲	敵方全軍的攻擊和法術減30%，持續時間與智力有關	12	bagua_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	-0.3	0	7	0	3	2,9	sound/skilleffect/jianyi/jianyi.wav					
201082	鬼•奇門遁甲	敵方全軍的攻擊和法術減35%，持續時間與智力有關	12	bagua_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	-0.35	0	9	0	3	2,9	sound/skilleffect/jianyi/jianyi.wav					
202082	聖•奇門遁甲	敵方全軍的攻擊和法術減35%，持續時間與智力有關	12	bagua_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	-0.4	0	11	0	3	2,9	sound/skilleffect/jianyi/jianyi.wav					
203082	皇•奇門遁甲	敵方全軍的攻擊和法術減45%，持續時間與智力有關	12	bagua_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	-0.45	0	13	0	3	2,9	sound/skilleffect/jianyi/jianyi.wav					
210082	奇門遁甲	敵方全軍的攻擊和法術減30%，持續時間與智力有關	12			4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	-0.3	0	7	0	3	2,9	sound/skilleffect/jianyi/jianyi.wav					
211082	鬼•奇門遁甲	敵方全軍的攻擊和法術減35%，持續時間與智力有關	12			4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	-0.35	0	9	0	3	2,9	sound/skilleffect/jianyi/jianyi.wav					
212082	聖•奇門遁甲	敵方全軍的攻擊和法術減35%，持續時間與智力有關	12			4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	-0.4	0	11	0	3	2,9	sound/skilleffect/jianyi/jianyi.wav					
213082	皇•奇門遁甲	敵方全軍的攻擊和法術減45%，持續時間與智力有關	12			4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	-0.45	0	13	0	3	2,9	sound/skilleffect/jianyi/jianyi.wav					
200083	地獄火	對敵方全體造成90%法術傷害	12	huolong_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	0.9	0	0	2			sound/skilleffect/huo/huo1.wav					
201083	鬼•地獄火	對敵方全體造成95%法術傷害	12	huolong_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	0.95	0	0	2			sound/skilleffect/huo/huo1.wav					
202083	聖•地獄火	對敵方全體造成100%法術傷害	12	huolong_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1	0	0	2			sound/skilleffect/huo/huo1.wav					
203083	皇•地獄火	對敵方全體造成105%法術傷害	12	huolong_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.05	0	0	2			sound/skilleffect/huo/huo1.wav					
100084	致命一箭	攻擊血量最低的敵將，造成自己當前血量30%傷害	12	Ani_phoenix		23	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	2	0	0.3		0	7			sound/skilleffect/dao/dao1.wav					
101084	鬼•致命一箭	攻擊血量最低的敵將，造成自己當前血量35%傷害	12	Ani_phoenix		23	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	2	0	0.35		0	7			sound/skilleffect/dao/dao1.wav					
102084	聖•致命一箭	攻擊血量最低的敵將，造成自己當前血量40%傷害	12	Ani_phoenix		23	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	2	0	0.4		0	7			sound/skilleffect/dao/dao1.wav					
103084	皇•致命一箭	攻擊血量最低的敵將，造成自己當前血量45%傷害	12	Ani_phoenix		23	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	2	0	0.45		0	7			sound/skilleffect/dao/dao1.wav					
100085	魔王煉獄	增加群雄武將50%攻擊和法術，並減少20%所受傷害持續8秒	12	huangguang_plist		39	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	1	0	0.5		6	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
